genenames,CHASM,DawnRank,EntroRank,Intdriver,MA,MCGfinder,MaxMIF_HumanNet,MaxMIF_Influencegraph,MaxMIF_STRINGv10,Muf_max_HumanNet,Muf_max_STRINGv10,Muf_max_influencegraph,Muf_sum_HumanNet,Muf_sum_STRINGv10,Muf_sum_influencegraph,Music,NMTF,OncodriveClust,OncodriveFM,RME,SIFT,Subdyquency,Unicovex_PPR,Unicovex_influencegraph,activedriver,dendrix_frequency,dendrix_weight,diffusion,dndscv,dotsfinder,drivernet,polyphen-2,ncg_6,cgc,ccgs
TLN1,24,0,224,0,10406,0,238,716,66,952,25,972,1238,929,535,2055,0,2205,2378,0,10243,349,226,163,3815,0,0,0,5179,1008,0,6188,N,N,Y
ZNF687,595,0,2167,0,26913,0,11984,820,2985,6509,12263,7478,4568,4462,3397,2163,0,0,40,0,249,0,0,0,4255,0,0,0,3570,5534,0,12124,N,N,Y
LRIT1,0,0,0,0,10076,0,12066,1192,1829,7740,4930,9825,5677,2946,4488,1773,0,4655,6274,0,7005,0,0,0,4624,0,0,0,3647,2734,0,9343,N,N,N
FAM222B,0,0,0,0,0,0,10960,3435,12901,12281,15194,12400,10770,10993,8789,1641,0,0,0,0,14063,0,0,0,0,1582,846,0,349,6441,0,5371,N,N,N
USP36,0,0,0,0,19339,0,10245,2146,12779,9601,9140,10961,7481,5218,6719,3373,0,0,0,0,1164,0,0,0,329,0,0,0,3756,6886,0,0,N,N,N
EPN1,0,0,519,0,19711,0,2734,2072,440,4787,4134,1826,3867,3537,2685,1635,0,3293,0,0,8715,1294,1596,1273,5279,0,0,417,544,3214,0,0,N,N,Y
FAM120B,0,0,674,0,20382,0,2164,1164,4872,3030,13096,3227,3513,5654,3071,3951,0,1224,4246,0,2610,0,2009,1401,0,0,0,0,1541,1327,0,2164,N,N,N
AMY1A,0,0,0,0,0,0,9262,12042,6632,8241,2078,14866,12564,10460,13708,2620,0,0,0,0,5813,0,0,0,0,0,0,0,13304,0,0,4151,N,N,Y
SARS,0,0,7336,0,235,0,5797,9441,6622,7810,2700,8027,6833,5726,4565,10584,0,0,2054,0,11097,443,0,0,5235,0,0,0,12457,9967,0,7058,N,N,N
BCL9,0,0,1028,0,28317,0,4458,1844,3643,5183,4172,2603,3743,2323,3030,7154,0,720,5325,0,1198,0,882,860,5236,0,0,0,8974,2058,0,93,N,N,Y
SPRR2D,0,0,8203,155,73848,0,13704,11995,11689,16540,10501,3670,15659,9650,7820,4612,0,0,0,0,14263,0,6061,4516,0,0,0,0,2358,14154,0,0,N,N,N
HCN3,0,0,5891,0,13355,0,6670,3821,5561,8100,4507,2521,7162,3804,1728,12327,0,0,3495,0,3959,0,0,0,0,0,0,0,12287,12171,0,9596,N,N,N
OR10R2,0,0,1746,0,3319,0,12495,3950,2536,5438,3986,4678,3699,1097,2845,554,0,3159,3890,0,1314,0,0,0,0,0,0,0,4337,1213,0,10276,N,N,Y
RGS4,0,0,3676,0,12084,0,2314,7816,4613,1577,5158,3222,2743,3266,3862,8962,0,25,0,0,5580,0,3006,2881,0,0,0,0,13357,5855,0,0,N,N,N
GNB1,0,0,8846,0,9799,0,4446,12030,13811,1870,17027,2184,1498,15959,3,12248,0,0,0,0,0,0,6205,4979,0,0,0,0,3123,9925,0,11368,Y,N,N
RC3H1,0,0,5237,0,9770,0,7958,2435,6588,5936,10013,5772,1897,3083,4284,7285,0,3842,501,0,13728,0,0,0,4496,0,0,0,11779,2072,0,12044,N,N,Y
UBXN10,0,0,0,0,20162,0,7828,10074,11324,10730,16221,13713,11078,13611,11223,3633,0,0,6751,0,10487,0,0,0,5237,0,0,0,6041,6609,0,8649,N,N,N
HHIPL2,0,0,3944,0,1489,0,11340,2526,7426,4327,7050,5086,2971,2233,2174,2025,0,3243,2135,0,3501,0,837,602,0,0,0,0,16654,1128,0,9683,N,N,N
ZBTB40,0,0,4054,0,30860,0,11245,10085,10406,13683,9250,12309,12196,6773,10542,10983,0,0,2240,0,6049,0,0,0,5031,0,0,0,5573,9047,0,4564,N,N,N
TIE1,0,0,3615,0,352,0,1730,3663,3015,1394,1949,1903,1042,740,3272,3256,0,4697,4009,0,8274,0,1636,1184,5238,0,0,0,3843,1921,0,6397,N,N,Y
SRSF11,0,0,9051,0,0,0,3310,7704,4091,8179,15999,4042,4838,13390,4665,3897,0,0,0,0,1471,0,3281,2719,5239,0,0,0,2474,6850,0,10664,N,N,Y
ALG14,0,0,5238,0,3009,0,8523,12043,6719,10691,16741,8149,13509,15673,2672,11173,0,0,7767,0,11915,0,0,0,5240,0,0,0,17625,9893,0,2169,N,N,Y
SLK,0,0,3294,0,9009,0,8409,5763,743,9174,15379,8010,9597,11178,7910,8099,0,4376,7021,0,1487,0,3201,2964,5241,0,0,0,14256,3528,0,2485,N,N,Y
USP6NL,0,0,2995,0,20076,0,2916,1709,425,6586,4648,1793,5074,3015,5094,9174,0,0,0,0,8910,0,1962,1632,887,0,0,0,11395,4925,0,0,N,N,N
UPF2,0,0,841,0,12516,0,1803,4726,13019,3049,15385,5161,4614,11184,7191,8162,0,2111,4535,0,1463,0,2447,2187,4021,0,0,0,11423,3913,0,9460,N,N,N
ENKUR,0,0,0,0,7402,0,13346,9712,8778,14835,4984,13206,13271,7633,10821,5126,0,0,5901,0,12822,0,0,0,0,0,0,0,12251,7546,0,1982,N,N,N
ZNF438,0,0,0,0,18618,0,7852,4437,12986,9536,14654,11665,8455,9004,7084,7332,0,3068,2834,0,6283,0,0,0,0,0,0,0,12193,2044,0,5115,N,N,N
EGR2,0,0,8930,0,17134,0,5034,10188,5241,2722,1657,4148,9881,3157,4135,9767,0,0,3189,0,3877,0,3870,3595,6714,0,0,0,15863,9618,0,9384,N,N,Y
NDST2,0,0,3284,0,11581,0,5433,5025,3463,6664,2581,3767,3525,4629,3982,7511,0,692,8163,0,9103,1057,0,0,0,0,0,265,5973,3067,0,8126,N,N,N
IDE,426,0,5239,0,2406,0,6392,8674,6208,6237,9587,12168,8159,6916,8637,8650,0,4896,3851,0,11525,0,1960,1432,5242,0,0,0,11495,5127,0,574,N,N,N
ELMOD1,0,0,0,0,13102,0,5495,6610,9362,5713,7852,11433,7662,3952,6961,1404,0,1850,7281,0,14241,0,3405,0,0,0,0,0,2390,3148,0,1796,N,N,N
CLMP,0,0,0,0,0,0,8416,5570,6151,10547,6584,12179,10078,9203,8644,6404,0,22,0,0,7368,0,0,0,0,0,0,0,8606,5981,0,5194,N,N,N
CCDC15,0,0,0,0,19655,0,12992,7085,10891,12928,13115,12546,10864,9533,8889,7389,0,4102,8227,0,7428,0,0,0,0,0,0,0,15505,2643,0,10671,N,N,N
PKNOX2,0,0,5240,0,31530,0,7443,7989,8369,7844,11050,12291,10509,5294,8718,4452,0,0,2806,0,1192,0,0,0,0,0,0,0,11313,4506,0,5002,N,N,N
OR8J1,0,0,1437,0,2030,0,12147,1601,12734,3215,9504,3501,2023,1857,1712,254,0,3380,277,0,5756,0,0,0,0,0,0,0,2847,889,0,3590,N,N,N
TMX2,0,0,0,0,21616,0,9599,11991,11176,13156,12850,15082,10529,13057,13910,5234,0,0,5287,0,5792,0,7524,0,4142,0,0,0,7432,9360,0,8014,N,N,N
OR56A3,0,0,1636,0,1896,0,12096,1361,1304,4530,3734,4308,3002,957,2377,589,0,4992,294,0,10749,581,0,0,4506,0,0,0,11659,1545,0,12163,N,N,N
ZBTB3,0,221,3531,0,44112,0,2161,1938,5774,5012,8162,9711,6849,4201,6511,9211,0,3540,6931,0,5572,0,2043,1668,3491,0,0,0,12439,7818,0,8586,N,N,N
OR2D2,152,0,7873,0,42836,0,10879,12015,7554,14998,6810,8835,5742,5112,12880,5294,0,0,1479,0,1625,0,0,0,0,892,792,0,16334,9738,0,3710,N,N,N
FOLR4,0,0,0,0,12761,0,14325,14050,14337,0,0,0,0,0,0,2086,0,0,0,0,0,0,0,0,0,0,0,0,1557,3816,0,0,N,N,N
FUT4,0,0,4516,0,73740,0,3020,10696,4662,4438,1336,12002,8175,3969,10463,2764,0,0,0,0,3910,0,0,0,0,0,0,0,19348,12264,0,11886,N,N,N
CLEC9A,0,0,0,0,47546,0,7707,4854,7045,6108,8031,11834,7549,6748,7156,2597,0,0,1705,0,3855,0,0,0,0,0,0,0,14150,6799,0,3567,N,N,N
CACNA2D4,0,0,461,0,16890,0,1725,2371,2079,901,4038,1463,757,968,1375,4752,0,3490,7402,0,13696,444,0,0,6220,0,0,771,1833,2862,0,1622,N,N,N
PTHLH,0,0,7363,0,21361,0,919,9595,5324,400,3717,4809,3748,6600,7277,8934,0,0,0,0,0,0,4425,3862,5244,1453,1586,0,4076,6812,0,3029,N,N,Y
FAM186B,0,0,0,0,24350,0,13022,7320,8874,14722,12922,13660,13156,12282,11179,9819,0,0,5985,0,7576,0,0,0,3676,1362,1156,0,15182,6869,0,6830,N,N,N
OR6C6,0,0,2886,0,3218,0,5309,7497,4257,6164,5911,7425,6681,3332,8244,2361,0,4932,6981,0,8958,0,0,0,0,0,0,0,15455,5084,0,6455,N,N,N
TMEM194A,0,0,0,0,9900,0,14366,14091,14378,14398,5935,0,15921,14313,0,10827,0,0,0,0,0,0,0,0,5246,0,0,0,7550,8172,0,0,N,N,N
FAM19A2,0,0,0,0,13378,0,13311,9443,10307,14927,6587,13978,13363,8719,11437,6402,0,0,9521,0,14271,0,0,0,0,0,0,0,8051,9488,0,1800,N,N,N
ZNF384,0,0,4595,0,31456,0,9601,4255,5999,11195,15405,10613,9785,11204,8170,9243,0,4424,8745,0,10819,0,4486,3008,5247,0,0,0,8209,6378,0,10926,Y,N,Y
LECT1,0,0,0,0,19325,0,14279,14004,14291,15212,7362,0,14339,12723,0,3727,0,0,0,0,0,0,0,0,0,0,0,0,10306,6855,0,0,N,N,N
CPNE6,0,0,5241,0,2290,0,7832,3897,12938,6724,10737,10417,5126,5331,5495,4908,0,2501,2730,0,3926,0,2505,1979,0,0,0,0,2991,3430,0,387,N,N,N
SLC35F4,0,0,0,0,13511,0,5401,4747,13022,0,0,0,0,0,0,1566,0,4053,7088,0,11626,0,0,0,0,0,0,0,5606,2841,0,18,N,N,N
VRTN,0,0,0,0,0,0,13089,7780,11710,14760,15017,13973,13194,12984,11432,9183,0,0,0,0,8206,0,0,0,0,0,0,0,7054,6983,0,5408,N,N,Y
ZC2HC1C,0,0,0,0,0,0,11798,7241,11941,14492,15498,13785,12598,13018,11282,10988,0,0,0,0,7561,0,4865,0,0,0,0,0,6621,10323,0,0,N,N,N
FMN1,0,0,3895,0,10809,0,12485,3863,2381,12874,3840,6470,10810,4518,8032,7439,0,3657,0,0,7888,0,0,0,0,0,0,0,13322,2769,0,0,N,N,N
CAPN3,0,0,3694,0,15117,0,236,3437,244,135,18,33,2073,1952,1948,7750,0,3489,0,0,13801,0,1857,1738,4179,1718,583,0,11331,4273,0,0,N,N,Y
PPIP5K1,0,0,3910,0,36810,0,5017,7435,13298,7438,15827,10288,8112,13218,6332,10457,0,0,0,0,0,0,0,0,542,0,0,0,3985,8228,0,4241,N,N,N
GDPGP1,0,0,0,0,0,0,10522,12031,13812,14027,17138,15556,13636,16070,14347,12208,0,0,0,0,7881,0,0,0,0,0,0,0,19911,8320,0,5496,N,N,N
IQGAP1,0,0,685,0,11887,0,665,1988,502,1358,2229,754,2164,2278,2235,4773,0,0,8126,0,11961,0,2342,2161,283,0,0,0,4235,3973,0,10602,N,N,N
RPL3L,0,0,1077,0,1004,0,2007,5115,2780,4687,15244,6817,5157,11043,5112,6142,0,0,9369,0,12666,1924,0,0,5248,0,0,0,16620,9019,0,2093,N,N,N
SULT1A1,0,0,4055,0,73850,0,7113,9017,8449,7860,10663,12519,7554,9110,9292,13835,0,0,0,0,3906,0,6023,4525,0,0,0,0,6772,12863,0,0,N,N,Y
HERC2P4,0,0,0,0,0,0,12706,5274,13084,0,0,0,0,0,0,2363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
ST3GAL2,0,0,2975,0,26807,0,12243,2246,358,11048,493,392,8830,4258,1974,5496,0,0,6718,0,7172,0,3436,2365,6629,0,0,0,1164,7040,0,7541,N,N,N
C16orf85,0,0,0,0,0,0,14597,14597,14597,0,0,0,0,0,0,8323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
SLC47A1,0,0,0,0,17998,0,4795,10186,9563,7138,10970,13291,4243,6192,10884,13699,0,0,3885,0,3552,0,0,0,0,0,0,0,7142,13852,0,5683,N,N,N
CORO6,0,0,0,0,7373,0,11705,12035,9255,15719,6653,14882,15014,6868,13723,9655,0,0,0,0,9792,0,5480,0,2258,0,0,0,12518,8210,0,0,N,N,N
CASC3,0,0,9029,0,41260,0,5206,7436,6535,9954,6593,3872,6955,10667,4960,8364,0,0,8496,0,8903,1253,4268,3372,5249,0,0,0,8172,6833,106,9762,N,N,N
C1QL1,0,0,0,0,73697,0,11567,12039,12471,13547,15033,15017,13810,14939,13853,15077,0,0,0,0,3939,0,0,0,0,0,0,0,8137,0,0,0,N,N,N
SPPL2C,0,0,0,0,0,0,12850,6145,9642,11091,9892,11310,8875,6008,6890,6133,0,0,0,0,2002,0,0,0,0,0,0,0,15177,4357,0,8577,N,N,N
EPX,0,323,3278,0,1003,0,546,1658,506,1385,839,4057,1651,1473,2537,2379,0,4099,558,0,3276,1177,1017,815,5250,0,0,0,17377,1701,0,3740,N,N,N
TEKT1,0,0,0,0,73854,0,10691,6214,8517,11287,15470,12915,10733,11269,9138,4384,0,0,9509,0,14261,0,3213,0,0,739,1209,0,1908,9784,0,2119,N,N,N
MYOM1,544,0,7908,0,973,0,83,1942,352,67,666,27,5751,4079,2211,7507,0,4725,5509,0,2072,0,0,0,5251,0,0,0,9343,3721,0,922,N,N,Y
INO80C,0,0,8097,0,11822,0,9443,12026,7779,13845,7086,9137,14491,13839,11768,5158,0,0,0,0,13042,0,7873,5829,3214,0,0,0,7049,6401,0,0,N,N,N
PIAS2,0,0,9067,0,1420,0,8711,12010,2551,9334,193,353,5965,7781,5697,10410,0,0,0,0,0,0,7705,6051,3275,0,0,0,3404,7103,0,11835,N,N,Y
CXXC1,0,0,3727,0,27381,0,4243,6016,2929,9763,15117,4951,9663,10916,6663,8453,0,0,0,0,6200,1588,4645,3553,5252,0,0,0,4865,5530,0,0,N,N,N
CCDC68,0,0,0,0,22060,0,13713,12037,10834,16496,17044,15158,15615,15976,13981,9564,0,0,8119,0,10758,0,7736,0,4943,0,0,0,12907,10001,0,11065,N,N,N
SERPINB2,0,0,3024,0,12697,0,3873,6797,3991,3502,1850,6925,6404,2794,6073,4492,0,4939,6603,0,6718,0,3061,2920,0,0,0,0,2758,2619,0,7690,N,N,Y
TYMS,738,0,7454,0,73863,0,1567,11989,6433,123,1557,387,5285,5936,10279,23648,0,0,0,0,3885,0,6279,4333,0,0,0,0,6511,0,0,0,N,N,Y
LPAR2,710,0,8889,0,5883,0,10714,12021,4711,13462,5326,2327,15054,7901,7998,12649,0,0,0,0,13060,0,7380,5527,5253,0,0,0,17173,13233,0,2574,N,N,N
AXL,0,0,2200,0,6817,0,4659,5604,658,4874,480,2258,4467,2536,3657,7712,0,3867,3883,0,7510,0,2807,1940,5254,0,0,0,7027,5811,0,5581,N,N,Y
ZNF283,0,0,0,0,10026,0,13078,7701,13328,14665,9212,13162,13098,6920,10787,8200,0,3476,6744,0,2112,0,0,0,4087,0,0,0,11903,5893,0,9304,N,N,N
RCN3,0,0,0,0,14356,0,9527,12006,11823,8025,11710,15314,762,12967,14121,13387,0,0,1741,0,7126,0,7003,0,0,0,0,0,16608,10368,0,3238,N,N,N
NR1H2,0,0,8220,0,2762,0,3796,9442,5739,3152,5363,2638,2668,6191,1445,10314,0,0,5013,0,11937,1706,2879,2301,5034,0,0,174,12370,7634,0,952,N,N,N
PPP1R12C,0,0,7903,0,56804,0,2017,7503,5729,4924,4892,7116,8018,5356,9651,13222,0,0,9456,0,13186,0,5983,4328,4950,0,0,0,11735,13284,0,2420,N,N,N
SMPD4,0,0,0,0,18514,0,11470,9733,2036,14152,16302,14122,13038,13692,11537,10700,0,0,0,0,11251,0,3752,0,3722,0,0,0,16760,8286,0,0,N,N,N
MMADHC,0,0,5242,0,13869,0,8708,12018,9230,10332,10248,6461,12871,13840,7853,12762,0,0,0,0,8063,0,0,0,0,0,0,0,17457,12536,0,9990,N,N,N
TANK,0,0,8173,0,35336,0,5966,7703,7722,7611,4974,2685,8207,9830,8009,13873,0,0,7532,0,7622,0,2906,2816,0,0,0,0,16982,9224,0,10953,N,N,Y
DCAF17,0,0,0,0,27668,0,11910,9929,7847,14368,9811,14229,12817,11490,11629,11841,0,0,3458,0,2158,0,0,0,3551,0,0,0,12452,8347,0,9184,N,N,N
MYL1,0,0,8359,0,7082,0,10484,12017,2857,11869,82,50,14389,5447,2996,2045,0,0,5899,0,11517,0,0,0,3869,0,0,0,2668,7951,0,10115,N,N,N
PLCD4,0,0,8576,0,2210,0,8823,12009,8430,7937,6424,3381,2825,6217,1899,10422,0,0,4944,0,7102,0,6049,4347,4574,0,0,0,13764,6564,0,7638,N,N,N
PRKAG3,0,0,1673,0,7359,0,3443,5154,13065,3941,4365,186,6731,2452,2155,5460,0,50,5267,0,2137,0,0,0,0,0,0,0,8205,4545,0,2764,N,N,Y
HJURP,0,0,1694,0,24503,0,3406,4486,4289,3337,9753,6036,4989,6091,5813,2745,0,4979,3101,0,2129,1102,2213,2093,5256,0,0,164,470,3074,0,4814,N,N,N
SNAP25,0,0,1272,0,5362,0,3495,5731,4351,3068,5444,2931,2857,5471,1793,3094,0,3825,0,0,6935,0,2507,2197,986,553,650,0,5332,5031,0,0,N,N,N
ASIP,0,0,4165,0,73688,0,3582,5325,6276,5515,7927,9033,4337,8122,7880,14703,0,0,0,0,3964,0,0,0,0,0,0,0,11434,0,0,0,N,N,N
L3MBTL1,0,0,6519,0,0,0,9815,6268,1645,9834,958,130,8664,4652,3031,10119,0,0,0,0,3874,0,0,0,5744,0,0,0,13175,10539,0,0,N,N,Y
CLDN14,0,0,3590,0,3289,0,6487,4063,5405,7924,7249,5078,6984,6514,6080,1975,0,1695,678,0,421,0,0,0,0,0,0,0,5334,5792,0,4701,N,N,Y
KRTAP12-1,0,0,0,0,73768,0,13354,9787,10010,14744,12191,13829,13178,10216,11312,3168,0,0,8249,0,14248,0,5708,0,0,0,0,0,2266,10511,0,10635,N,N,Y
SYN2,0,0,0,0,12183,0,7503,8552,13416,0,0,0,0,0,0,13850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9947,N,N,N
A4GNT,0,0,7403,0,34040,0,13488,10698,4742,14792,10457,538,13228,9439,3632,9269,0,0,1554,0,3178,0,0,0,0,0,0,0,17338,9044,0,3504,N,N,N
SLC25A36,0,0,5243,0,43704,0,10792,11997,11539,14602,16457,12991,12777,15389,10652,13653,0,0,2523,0,3532,0,5929,4568,5258,0,0,0,18448,11859,0,6636,N,N,N
SLC22A13,0,0,0,0,13870,0,9595,11998,11636,11815,13716,15694,13066,12944,14469,9023,0,0,2585,0,8696,0,0,0,0,0,0,0,17634,6094,0,3718,N,N,N
NME6,0,0,0,0,6883,0,7546,12016,7405,14291,16856,14319,14130,15788,13203,12915,0,0,0,0,7916,0,0,0,0,0,0,0,15593,13143,0,10469,N,N,N
FAM107A,0,0,4517,0,56409,0,8239,6515,10015,13288,13420,12138,11848,10314,9945,12045,0,0,1930,0,3865,0,4940,4951,0,793,1223,0,18526,13416,0,5233,N,N,N
PDS5A,0,0,365,0,27435,0,2651,2161,2013,5013,3123,1592,3979,3618,2186,5208,0,2631,6304,0,6554,927,578,427,92,0,0,0,3092,2427,0,7089,Y,N,N
BEND4,0,0,0,0,45358,0,10403,7200,5465,10315,9982,11977,10016,6007,8517,2313,0,3391,5747,0,6877,0,0,0,2305,0,0,0,10717,5816,0,6137,N,N,N
GFRA3,0,0,7852,0,13927,0,5360,10695,10738,6468,10762,893,9755,10319,7622,4397,0,0,2825,0,3909,0,0,0,0,0,0,0,16255,10175,0,7409,N,N,N
CAPSL,340,0,0,0,2191,0,9704,9713,10735,10518,8186,13186,7653,4393,10804,5403,0,645,3209,0,8947,0,0,0,0,0,0,0,6204,6392,0,6974,N,N,N
SREK1IP1,0,0,5244,0,0,0,9846,11994,12122,13323,14156,12241,12357,14583,12970,22771,0,0,0,0,3968,0,0,0,0,0,0,0,11381,0,0,0,N,N,N
CENPK,0,0,8599,0,28679,0,10135,10189,6337,9912,15831,1888,8984,13222,5819,9609,0,0,0,0,14249,0,2874,2730,0,1219,1694,0,7156,10651,0,6104,N,N,N
MCHR2,0,0,2707,0,3284,0,7870,5293,3065,12882,4768,10239,10818,3957,8286,897,0,4687,79,0,55,1788,0,0,0,0,0,0,8387,3244,0,3596,Y,N,Y
L3MBTL3,0,0,2905,0,2527,0,13131,8063,7785,12973,8874,7608,10910,6009,7671,12600,0,0,9420,0,12930,0,1941,1571,5260,0,0,0,5985,12599,0,2200,N,N,N
UST,0,0,7863,0,49317,0,9414,9594,6531,12203,4797,2374,10263,3715,7698,14167,0,0,1454,0,3873,0,0,0,0,0,0,0,17698,13298,0,4190,N,N,N
TCP10,0,0,0,0,29061,0,10773,11992,11170,13140,16518,14558,14195,15450,13420,13900,0,0,0,0,6224,0,0,0,0,0,0,0,17564,8493,0,0,N,N,N
GMDS,0,0,5245,0,569,0,6003,6445,7471,8114,10824,6699,6301,6557,6671,3437,0,324,4999,0,12382,0,2667,1934,5261,0,0,0,5751,2902,0,227,N,N,N
TULP1,0,0,0,0,12789,0,6354,7502,5283,8180,2682,13870,5175,7228,11348,14114,0,0,4568,0,2733,0,6289,0,6352,0,0,0,13785,12240,0,7685,N,N,N
CAGE1,0,0,0,0,23898,0,7729,2200,1571,8462,1677,11482,5221,4828,6988,7747,0,3571,2185,0,8423,0,2371,0,5262,0,0,0,18339,3363,0,11214,N,N,N
TRPV6,0,0,2278,0,8382,0,1397,2856,3394,2648,4422,3940,2899,1805,3208,6999,0,1985,691,0,3236,0,1329,893,341,0,0,0,14224,1690,0,11224,N,N,N
OR6W1P,0,0,0,0,0,0,12642,4864,13028,0,0,0,0,0,0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
PPP1R17,0,0,7746,0,0,0,8199,12007,7913,9337,7140,9192,1449,14207,12639,20603,0,0,0,0,3947,0,0,0,0,0,0,0,6083,0,0,0,N,N,Y
DPY19L2P1,0,0,0,0,0,0,12625,4772,13023,0,0,0,0,0,0,2662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
PSPH,0,0,0,0,812,0,5385,5015,5812,8384,7496,12531,4089,6131,8876,2052,0,4942,4293,0,7472,0,0,0,5011,0,0,0,220,5897,0,6882,N,N,N
ICA1,0,0,6452,0,51808,0,10187,12028,10722,13415,12412,10625,11994,9663,10294,12409,0,0,1087,0,5931,0,3884,3225,3168,0,0,0,11520,14402,0,3092,N,N,N
KRIT1,0,0,4618,0,38098,0,8447,2451,4874,14057,10080,7521,12565,7756,10456,12580,0,0,1419,0,422,0,4074,3165,5263,849,620,0,11399,12961,0,7779,N,N,N
TMEM130,0,0,0,0,29452,0,2888,6320,9785,1609,9981,11676,2352,7967,7092,3814,0,0,1439,0,3914,0,0,0,0,0,0,0,7159,7286,0,3190,N,N,N
MTUS1,0,0,0,0,42598,0,10300,9381,11448,12367,14344,13473,10083,11508,11021,8792,0,0,7097,0,13968,0,0,0,5667,0,0,0,12741,5229,0,7887,N,N,Y
NKX3-1,0,0,7481,0,2370,0,5555,6943,2973,8266,1486,7822,8219,7393,7590,4833,0,0,6341,0,2821,0,0,0,7348,0,0,0,19514,11426,0,2321,N,N,Y
PI15,0,0,0,0,183,0,3824,3608,1932,4469,1514,10566,5156,3753,5546,703,0,2213,7333,0,12328,0,0,0,0,0,0,0,665,1900,0,188,N,N,N
HNF4G,0,0,8607,0,21630,0,9208,10753,8042,9182,8929,3412,11214,7365,7950,5859,0,0,2591,0,5478,1707,6353,4827,5264,0,0,0,11019,9072,0,4944,N,N,N
MTERFD1,0,0,0,0,25792,0,14248,13973,14260,15421,14743,9976,16951,16287,15191,2892,0,0,0,0,0,0,2497,0,5265,0,0,0,4360,5071,0,0,N,N,N
ZFP37,0,0,5246,0,17695,0,9316,11985,11298,8370,16926,13211,14301,15858,13080,9217,0,4313,903,0,6848,0,0,0,3178,0,0,0,14035,5451,0,12409,N,N,N
ZNF618,0,0,3461,0,57309,0,2361,4986,8948,3233,13286,11116,8243,8480,8384,9260,0,4634,0,0,7726,0,0,0,2333,0,0,0,13562,6526,0,0,N,N,N
ENG,0,0,1403,0,17337,0,1645,1910,1925,1956,2007,2723,729,1792,3967,6493,0,320,6791,0,6209,0,1587,1204,5266,0,0,0,4606,4158,0,9791,N,N,Y
RXRA,0,0,8848,0,11103,0,5377,12001,7872,4755,17122,1312,4621,16054,151,13512,0,0,0,0,12906,0,5851,4506,5267,0,0,0,18759,0,0,624,Y,N,Y
MLLT3,201,0,923,0,17310,0,4897,3650,2748,5040,14574,5922,2657,8924,3866,3457,0,3410,0,0,0,0,3519,2600,892,0,0,0,650,2057,0,8101,N,N,Y
PAK3,0,0,548,0,8547,0,3650,4019,12951,3060,2845,731,1251,1643,1053,2303,0,559,0,0,377,447,1496,1336,1204,0,0,632,4288,2695,0,0,Y,N,Y
SPANXN3,0,0,0,0,17718,0,11738,276,12458,6499,11986,8577,4557,4432,3519,440,0,0,0,0,3977,0,0,0,0,0,0,0,1027,3578,0,0,N,N,N
TMEM47,0,0,6607,0,15055,0,2489,4544,7635,3050,7680,7078,9159,7987,7868,1305,0,0,6287,0,6591,0,0,0,5269,0,0,0,4666,6086,0,9978,N,N,N
PQBP1,0,0,8474,0,44937,0,7463,10999,9653,11422,12018,5163,12102,10165,4840,13241,0,0,735,0,5116,0,5985,4320,2931,0,0,0,19342,12950,0,11821,N,N,N
P2RY10,0,0,855,87,14377,0,3904,1727,1666,2174,3504,3911,1566,1466,1597,728,0,110,9181,0,9623,519,0,0,0,0,0,0,214,1079,0,10068,N,N,N
OR56B4,0,426,2498,0,2671,0,12760,5596,3287,11042,5447,6865,8824,2477,6552,1718,0,2466,2226,0,11829,0,0,0,0,0,0,0,4193,3741,0,11444,N,N,N
BCL7C,0,0,0,0,60480,0,344,10086,9472,12139,15813,13300,12733,13204,10891,2109,0,0,0,0,1895,0,0,0,0,0,0,0,14133,6936,0,0,N,N,N
RABEP1,0,0,2299,0,25873,0,2904,1657,12738,7141,3668,8318,1175,4015,5698,5617,0,0,0,0,0,0,1802,1595,7129,0,0,0,3104,6668,0,1218,N,N,Y
ZNF814,485,0,0,0,21123,0,12586,4517,7625,13079,15418,12668,11018,11217,8976,1802,0,0,1092,0,3082,0,0,0,5705,0,0,0,3723,6134,0,3340,N,N,N
IDH3B,0,0,3871,0,36560,0,5304,7271,6223,7644,3526,10118,8946,6246,9213,2083,0,0,1436,0,1219,0,3935,3265,0,0,0,0,1602,10578,0,2990,N,N,N
CYP39A1,0,0,0,0,19659,0,9371,9158,8811,11825,9029,13953,11420,10798,11417,4025,0,0,9321,0,12220,0,0,0,0,0,0,0,868,10171,0,2692,N,N,N
PRMT6,0,0,1699,0,11449,0,6536,5490,715,7595,593,6720,7734,3643,5068,5787,0,4040,4269,0,3896,0,1887,1481,5303,0,0,0,2895,4098,0,9215,N,N,N
DENND2C,0,0,0,0,15427,0,12148,1608,6048,6549,12292,9054,4610,4490,3610,7041,0,2264,0,0,0,0,0,0,5270,0,0,0,8942,1594,0,0,N,N,N
VPS13D,803,0,0,0,21112,0,2687,1349,12713,2757,3277,7364,2402,1285,2462,6929,0,1320,0,0,0,0,303,0,167,0,0,0,4010,1051,0,5271,N,N,N
